STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        691;2023110800;    3;   8.1;  85.0;eor
        691;2023110801;    3;   8.1;  87.0;eor
        691;2023110802;    3;   7.5;  90.0;eor
        691;2023110803;    3;   7.7;  89.0;eor
        691;2023110804;    3;   7.9;  89.0;eor
        691;2023110805;    3;   7.9;  92.0;eor
        691;2023110806;    3;   7.8;  93.0;eor
        691;2023110807;    3;   7.6;  92.0;eor
        691;2023110808;    3;   8.1;  91.0;eor
        691;2023110809;    3;   8.8;  90.0;eor
        691;2023110810;    3;   9.7;  87.0;eor
        691;2023110811;    3;   9.7;  83.0;eor
        691;2023110812;    3;  10.4;  80.0;eor
        691;2023110813;    3;  10.9;  73.0;eor
        691;2023110814;    3;  10.7;  74.0;eor
        691;2023110815;    3;  10.9;  74.0;eor
        691;2023110816;    3;  10.2;  73.0;eor
        691;2023110817;    3;  10.2;  72.0;eor
        691;2023110818;    3;   9.9;  73.0;eor
        691;2023110819;    3;  10.0;  71.0;eor
        691;2023110820;    3;   8.9;  81.0;eor
        691;2023110821;    3;   8.5;  86.0;eor
        691;2023110822;    3;   8.2;  94.0;eor
        691;2023110823;    3;   8.5;  94.0;eor
        691;2023110900;    3;   8.8;  94.0;eor
        691;2023110901;    3;   8.9;  95.0;eor
        691;2023110902;    3;   9.0;  94.0;eor
        691;2023110903;    3;   9.2;  94.0;eor
        691;2023110904;    3;   9.2;  94.0;eor
        691;2023110905;    3;   9.1;  96.0;eor
        691;2023110906;    3;   9.1;  96.0;eor
        691;2023110907;    3;   9.3;  95.0;eor
        691;2023110908;    3;   9.6;  95.0;eor
        691;2023110909;    3;   9.9;  94.0;eor
        691;2023110910;    3;  10.4;  91.0;eor
        691;2023110911;    3;  10.7;  84.0;eor
        691;2023110912;    3;  10.7;  82.0;eor
        691;2023110913;    3;  10.9;  79.0;eor
        691;2023110914;    3;  10.4;  80.0;eor
        691;2023110915;    3;  10.0;  82.0;eor
        691;2023110916;    3;   9.0;  89.0;eor
        691;2023110917;    3;   8.2;  91.0;eor
        691;2023110918;    3;   8.1;  87.0;eor
        691;2023110919;    3;   7.7;  90.0;eor
        691;2023110920;    3;   8.5;  85.0;eor
        691;2023110921;    3;   7.7;  87.0;eor
        691;2023110922;    3;   8.5;  83.0;eor
        691;2023110923;    3;   8.1;  89.0;eor
        691;2023111000;    3;   7.1;  91.0;eor
        691;2023111001;    3;   7.3;  90.0;eor
        691;2023111002;    3;   7.6;  88.0;eor
        691;2023111003;    3;   7.6;  86.0;eor
        691;2023111004;    3;   7.2;  90.0;eor
        691;2023111005;    3;   7.3;  88.0;eor
        691;2023111006;    3;   6.8;  91.0;eor
        691;2023111007;    3;   7.0;  88.0;eor
        691;2023111008;    3;   7.2;  89.0;eor
        691;2023111009;    3;   7.9;  88.0;eor
        691;2023111010;    3;   8.5;  82.0;eor
        691;2023111011;    3;   8.9;  80.0;eor
        691;2023111012;    3;   9.3;  76.0;eor
        691;2023111013;    3;   9.4;  75.0;eor
        691;2023111014;    3;   9.4;  76.0;eor
        691;2023111015;    3;   9.1;  78.0;eor
        691;2023111016;    3;   7.9;  90.0;eor
        691;2023111017;    3;   7.7;  92.0;eor
        691;2023111018;    3;   7.7;  91.0;eor
        691;2023111019;    3;   7.6;  92.0;eor
        691;2023111020;    3;   7.4;  94.0;eor
        691;2023111021;    3;   7.4;  95.0;eor
        691;2023111022;    3;   7.3;  95.0;eor
        691;2023111023;    3;   7.4;  94.0;eor
        691;2023111100;    3;   7.1;  95.0;eor
        691;2023111101;    3;   7.0;  96.0;eor
        691;2023111102;    3;   7.4;  96.0;eor
        691;2023111103;    3;   6.9;  97.0;eor
        691;2023111104;    3;   7.2;  97.0;eor
        691;2023111105;    3;   7.1;  97.0;eor
        691;2023111106;    3;   7.0;  94.0;eor
        691;2023111107;    3;   6.8;  91.0;eor
        691;2023111108;    3;   6.6;  89.0;eor
        691;2023111109;    3;   7.0;  87.0;eor
        691;2023111110;    3;   7.4;  86.0;eor
        691;2023111111;    3;   6.9;  87.0;eor
        691;2023111112;    3;   6.8;  88.0;eor
        691;2023111113;    3;   6.7;  92.0;eor
        691;2023111114;    3;   6.9;  94.0;eor
        691;2023111115;    3;   6.9;  94.0;eor
        691;2023111116;    3;   7.0;  95.0;eor
        691;2023111117;    3;   6.9;  94.0;eor
        691;2023111118;    3;   6.6;  96.0;eor
        691;2023111119;    3;   6.9;  96.0;eor
        691;2023111120;    3;   7.5;  94.0;eor
        691;2023111121;    3;   7.5;  94.0;eor
        691;2023111122;    3;   6.6;  94.0;eor
        691;2023111123;    3;   6.1;  96.0;eor
        691;2023111200;    3;   6.5;  94.0;eor
        691;2023111201;    3;   6.6;  93.0;eor
        691;2023111202;    3;   6.0;  94.0;eor
        691;2023111203;    3;   5.8;  95.0;eor
        691;2023111204;    3;   4.6;  98.0;eor
        691;2023111205;    3;   5.2;  97.0;eor
        691;2023111206;    3;   5.4;  97.0;eor
        691;2023111207;    3;   5.1;  97.0;eor
        691;2023111208;    3;   5.8;  97.0;eor
        691;2023111209;    3;   6.3;  94.0;eor
        691;2023111210;    3;   6.6;  90.0;eor
        691;2023111211;    3;   7.9;  88.0;eor
        691;2023111212;    3;   8.5;  85.0;eor
        691;2023111213;    3;   8.6;  83.0;eor
        691;2023111214;    3;   8.3;  80.0;eor
        691;2023111215;    3;   7.5;  84.0;eor
        691;2023111216;    3;   6.9;  85.0;eor
        691;2023111217;    3;   5.3;  92.0;eor
        691;2023111218;    3;   3.8;  94.0;eor
        691;2023111219;    3;   3.6;  96.0;eor
        691;2023111220;    3;   3.4;  97.0;eor
        691;2023111221;    3;   3.4;  98.0;eor
        691;2023111222;    3;   2.6;  98.0;eor
        691;2023111223;    3;   2.9; 100.0;eor
        691;2023111300;    3;   2.4;  98.0;eor
        691;2023111301;    3;   1.7;  99.0;eor
        691;2023111302;    3;   1.8; 100.0;eor
        691;2023111303;    3;   1.1;  99.0;eor
        691;2023111304;    3;   1.8; 100.0;eor
        691;2023111305;    3;   1.5;  99.0;eor
        691;2023111306;    3;   1.1;  97.0;eor
        691;2023111307;    3;   2.1;  96.0;eor
        691;2023111308;    3;   2.5;  95.0;eor
        691;2023111309;    3;   3.5;  95.0;eor
        691;2023111310;    3;   5.1;  91.0;eor
        691;2023111311;    3;   6.0;  89.0;eor
        691;2023111312;    3;   5.8;  96.0;eor
        691;2023111313;    3;   6.6;  95.0;eor
        691;2023111314;    3;   7.0;  96.0;eor
        691;2023111315;    3;   7.2;  97.0;eor
        691;2023111316;    3;   8.0;  97.0;eor
        691;2023111317;    3;   9.5;  95.0;eor
        691;2023111318;    3;  10.8;  86.0;eor
        691;2023111319;    3;  11.1;  84.0;eor
        691;2023111320;    3;  10.9;  85.0;eor
        691;2023111321;    3;  11.1;  78.0;eor
        691;2023111322;    3;  11.4;  81.0;eor
        691;2023111323;    3;  11.6;  78.0;eor
        691;2023111400;    3;  11.2;  79.0;eor
        691;2023111401;    3;  11.8;  76.0;eor
        691;2023111402;    3;  11.6;  78.0;eor
        691;2023111403;    3;  11.4;  82.0;eor
        691;2023111404;    3;  11.2;  85.0;eor
        691;2023111405;    3;  11.3;  83.0;eor
        691;2023111406;    3;  10.9;  88.0;eor
        691;2023111407;    3;  10.7;  90.0;eor
        691;2023111408;    3;  11.4;  85.0;eor
        691;2023111409;    3;  11.6;  81.0;eor
        691;2023111410;    3;  11.3;  87.0;eor
        691;2023111411;    3;  11.0;  86.0;eor
        691;2023111412;    3;  11.3;  90.0;eor
        691;2023111413;    3;  12.6;  79.0;eor
        691;2023111414;    3;  12.1;  79.0;eor
        691;2023111415;    3;  11.5;  82.0;eor
        691;2023111416;    3;  10.6;  88.0;eor
        691;2023111417;    3;  10.1;  89.0;eor
        691;2023111418;    3;  10.0;  93.0;eor
        691;2023111419;    3;  10.2;  96.0;eor
        691;2023111420;    3;  10.1;  96.0;eor
        691;2023111421;    3;   9.8;  95.0;eor
        691;2023111422;    3;   9.5;  93.0;eor
        691;2023111423;    3;   9.0;  95.0;eor
        691;2023111500;    3;   8.6;  95.0;eor
        691;2023111501;    3;   8.0;  95.0;eor
        691;2023111502;    3;   7.8;  91.0;eor
        691;2023111503;    3;   6.1;  95.0;eor
        691;2023111504;    3;   4.6;  98.0;eor
        691;2023111505;    3;   5.6; 100.0;eor
        691;2023111506;    3;   5.6;  98.0;eor
        691;2023111507;    3;   5.7;  99.0;eor
        691;2023111508;    3;   5.5; 100.0;eor
        691;2023111509;    3;   7.5;  98.0;eor
        691;2023111510;    3;   8.7;  93.0;eor
        691;2023111511;    3;   9.2;  85.0;eor
        691;2023111512;    3;   9.4;  84.0;eor
        691;2023111513;    3;  10.8;  85.0;eor
        691;2023111514;    3;  10.0;  88.0;eor
        691;2023111515;    3;   9.3;  90.0;eor
        691;2023111516;    3;   8.8;  91.0;eor
        691;2023111517;    3;   9.1;  93.0;eor
        691;2023111518;    3;   9.2;  86.0;eor
        691;2023111519;    3;   9.4;  86.0;eor
        691;2023111520;    3;   8.9;  87.0;eor
        691;2023111521;    3;   9.3;  87.0;eor
        691;2023111522;    3;   9.3;  88.0;eor
        691;2023111523;    3;   9.0;  91.0;eor
        691;2023111600;    3;   9.1;  90.0;eor
        691;2023111601;    3;   9.1;  87.0;eor
        691;2023111602;    3;   9.1;  79.0;eor
        691;2023111603;    3;   8.4;  90.0;eor
        691;2023111604;    3;   8.0;  87.0;eor
        691;2023111605;    3;   7.1;  83.0;eor
        691;2023111606;    3;   5.9;  87.0;eor
        691;2023111607;    3;   4.2;  91.0;eor
        691;2023111608;    3;   4.3;  95.0;eor
        691;2023111609;    3;   6.5;  89.0;eor
        691;2023111610;    3;   7.3;  82.0;eor
        691;2023111611;    3;   8.0;  79.0;eor
        691;2023111612;    3;   8.3;  75.0;eor
        691;2023111613;    3;   8.5;  71.0;eor
        691;2023111614;    3;   7.9;  72.0;eor
        691;2023111615;    3;   6.9;  73.0;eor
        691;2023111616;    3;   5.9;  78.0;eor
        691;2023111617;    3;   5.4;  83.0;eor
        691;2023111618;    3;   5.0;  83.0;eor
        691;2023111619;    3;   4.9;  78.0;eor
        691;2023111620;    3;   3.9;  82.0;eor
        691;2023111621;    3;   2.3;  87.0;eor
        691;2023111622;    3;   2.9;  85.0;eor
